[TimeStamp] << NMS >> [Info] -> NMS started.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started.
[TimeStamp] << SCADA >> [Info] -> SCADA started.
[TimeStamp] << TransactionCordinator >> [Info] -> TransactionCordinator started.
[TimeStamp] << UI >> [Info] -> UI started.
[TimeStamp] << NMS >> [Info] -> NMS sent model on CalculationEngine.
[TimeStamp] << NMS >> [Info] -> NMS sent model on SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived WeatherForecast.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Production.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Consumption.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine created TreeGraph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine colored graph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent data on UI.
[TimeStamp] << SCADA >> [Info] -> SCADA connected with Simulator.
[TimeStamp] << UI >> [Info] -> user turned breaker off.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine calculating changes in grid.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine turning off Generator.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent changes to SCADA.
[TimeStamp] << SCADA >> [Info] -> SCADA turned off Generator.
[TimeStamp] << SCADA >> [Info] -> SCADA started new aquisiton.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived aquisition from SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent updated data to UI.
[TimeStamp] << UI >> [Info] -> UI refresh views with updated data.1/10/2021 9:51:09 PM << UI >> [Info] -> UI is started.
1/24/2021 4:19:06 PM << UI >> [Info] -> UI is started.
1/24/2021 4:20:46 PM << UI >> [Info] -> UI is started.
1/24/2021 4:23:33 PM << UI >> [Info] -> UI is started.
1/24/2021 4:24:53 PM << UI >> [Info] -> UI is started.
1/24/2021 4:28:03 PM << UI >> [Info] -> UI is started.
1/24/2021 4:30:28 PM << UI >> [Info] -> UI is started.
1/24/2021 7:43:28 PM << UI >> [Info] -> UI is started.
1/25/2021 1:58:18 PM << UI >> [Info] -> UI is started.
1/25/2021 2:04:16 PM << UI >> [Info] -> UI is started.
1/25/2021 2:57:07 PM << UI >> [Info] -> UI is started.
1/25/2021 3:02:57 PM << UI >> [Info] -> UI is started.
1/25/2021 9:11:16 PM << UI >> [Info] -> UI is started.
1/25/2021 9:11:55 PM << UI >> [Info] -> UI is started.
1/25/2021 9:16:12 PM << UI >> [Info] -> UI is started.
1/25/2021 9:19:46 PM << UI >> [Info] -> UI is started.
1/25/2021 11:38:57 PM << UI >> [Info] -> UI is started.
1/25/2021 11:40:16 PM << UI >> [Info] -> UI is started.
1/25/2021 11:40:31 PM << UI >> [Info] -> UI is started.
1/25/2021 11:40:48 PM << UI >> [Info] -> UI is started.
1/25/2021 11:42:08 PM << UI >> [Info] -> UI is started.
1/26/2021 1:33:56 PM << UI >> [Info] -> UI is started.
1/26/2021 1:50:02 PM << UI >> [Info] -> UI is started.
1/26/2021 3:56:00 PM << UI >> [Info] -> UI is started.
1/26/2021 3:59:53 PM << UI >> [Info] -> UI is started.
1/26/2021 4:13:49 PM << UI >> [Info] -> UI is started.
1/26/2021 4:21:56 PM << UI >> [Info] -> UI is started.
